feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
px_565,0.000665962566006231,0.00018333333333340197,8.975274678560023e-05,184.0,339.0,261.5
px_347,0.0053707582087112425,0.00018333333333339085,0.0002466441431158288,185.0,34.0,109.5
px_297,0.0038081754931748534,0.00018333333333337977,0.00020000000000002332,186.0,96.0,141.0
px_466,0.0028656050655541643,0.00018333333333337977,0.0002321398046197528,186.0,145.0,165.5
px_186,0.0018048652293703403,0.00018333333333337977,0.00011055415967854133,186.0,208.0,197.0
px_329,0.0024623709772036728,0.00017500000000006955,0.00010172129679780786,189.0,165.0,177.0
px_413,0.0015878397981507802,0.00017500000000006955,0.00013149778198385127,189.0,234.0,211.5
px_128,0.0013823455122566905,0.00017500000000005844,0.0001511529762268307,191.0,263.0,227.0
px_677,9.312892899484385e-05,0.00016666666666675933,0.0,192.0,462.0,327.0
px_123,0.0012802400284051118,0.00016666666666672602,6.454972243682616e-05,193.0,277.0,235.0
px_290,0.005699271462102653,0.00016666666666671494,0.00025000000000002055,194.0,23.0,108.5
px_657,0.005245795893996983,0.00016666666666671494,0.00025000000000001686,194.0,37.0,115.5
px_244,0.00230880867855267,0.00016666666666671494,0.00012909944487360218,194.0,174.0,184.0
px_384,0.0011976394451425046,0.00016666666666671494,9.12870929175683e-05,194.0,286.0,240.0
px_622,0.0008284339530347996,0.00016666666666671494,8.333333333336857e-05,194.0,319.0,256.5
px_710,0.0008630014342567965,0.00015833333333340472,4.48763733928197e-05,199.0,316.0,257.5
px_489,0.006555463080538508,0.0001583333333333936,0.0002056493779875721,200.0,12.0,106.0
px_487,0.005644902559949845,0.0001583333333333936,0.0002484675252646054,200.0,26.0,113.0
px_264,0.0031307324089499384,0.00015833333333338252,0.00019166666666669188,202.0,130.0,166.0
px_635,0.0006593440238738192,0.00015833333333338252,7.861650943383874e-05,202.0,340.0,271.0
px_412,0.0012557000241695548,0.0001583333333333714,8.700255424095953e-05,204.0,280.0,242.0
px_122,0.0005518107959695962,0.0001500000000000723,6.236095644626406e-05,205.0,352.0,278.5
px_217,0.001392850677879247,0.0001500000000000612,0.00012801909579783507,206.0,262.0,234.0
px_599,0.001681020597862107,0.000150000000000039,0.00016583123951780193,207.0,221.0,214.0
px_381,0.006706814172538223,0.00015000000000002788,0.0001855921454276958,208.0,11.0,109.5
px_356,0.0016614615971093742,0.00014166666666672877,6.508541396592568e-05,209.0,226.0,217.5
px_553,0.001021023816858724,0.00014166666666672877,9.166666666669795e-05,209.0,301.0,255.0
px_210,0.005857411730771443,0.0001416666666667177,0.00022988523706891757,211.0,19.0,115.0
px_519,0.0020014591273448097,0.0001416666666667177,0.0001445779297741796,211.0,190.0,200.5
px_289,0.002688621288950408,0.00014166666666670658,0.00024734703466095003,213.0,157.0,185.0
