feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
har_241,0.0002565871319083476,0.0,0.0,64.0,393.0,228.5
har_539,0.00025506423306673084,0.0,0.0,64.0,394.0,229.0
har_239,0.0002545678056603653,0.0,0.0,64.0,395.0,229.5
har_378,0.0002543240793130029,0.0,0.0,64.0,396.0,230.0
har_543,0.00025318047802453113,0.0,0.0,64.0,397.0,230.5
har_301,0.00025311740318668236,0.0,0.0,64.0,398.0,231.0
har_183,0.0002526206890193402,0.0,0.0,64.0,399.0,231.5
har_36,0.0002524885311510558,0.0,0.0,64.0,400.0,232.0
har_375,0.00025210902859031884,0.0,0.0,64.0,401.0,232.5
har_261,0.0002510741752139266,0.0,0.0,64.0,402.0,233.0
har_262,0.00025051660109702507,0.0,0.0,64.0,403.0,233.5
har_193,0.00024980594916536715,0.0,0.0,64.0,404.0,234.0
har_272,0.0002478544549542995,0.0,0.0,64.0,405.0,234.5
har_212,0.00024522374786187197,0.0,0.0,64.0,406.0,235.0
har_305,0.0002447397490421087,0.0,0.0,64.0,407.0,235.5
har_105,0.0002443440039856606,0.0,0.0,64.0,408.0,236.0
har_379,0.00024296975831613902,0.0,0.0,64.0,410.0,237.0
har_112,0.00024270956550450737,0.0,0.0,64.0,411.0,237.5
har_235,0.0002413172374146494,0.0,0.0,64.0,412.0,238.0
har_13,0.0002408810263687011,0.0,0.0,64.0,413.0,238.5
har_133,0.0002406370733127506,0.0,0.0,64.0,414.0,239.0
har_246,0.0002403364342804096,0.0,0.0,64.0,415.0,239.5
har_0,0.00023813892869774017,0.0,0.0,64.0,416.0,240.0
har_315,0.00023650425022996336,0.0,0.0,64.0,417.0,240.5
har_155,0.00023631907966839842,0.0,0.0,64.0,418.0,241.0
har_264,0.00023460506464580142,0.0,0.0,64.0,419.0,241.5
har_229,0.00023412788940536778,0.0,0.0,64.0,420.0,242.0
har_289,0.00023396847331854482,0.0,0.0,64.0,421.0,242.5
har_513,0.00023371276847269066,0.0,0.0,64.0,422.0,243.0
har_492,0.00023367353359097034,0.0,0.0,64.0,423.0,243.5
har_255,0.00023342684858180585,0.0,0.0,64.0,424.0,244.0
har_498,0.00023138078688395014,0.0,0.0,64.0,425.0,244.5
har_267,0.0002313121365007704,0.0,0.0,64.0,426.0,245.0
har_23,0.00023004802079223803,0.0,0.0,64.0,427.0,245.5
har_541,0.00022946530483556823,0.0,0.0,64.0,428.0,246.0
